userid,total_login_count,days_since_last_login,email_freq,platform
2896,1,49.0,MONTHLY,Nestle
2897,1,49.0,MONTHLY,Nestle
2898,2,39.0,MONTHLY,Nestle
2899,1,48.0,MONTHLY,Nestle
2900,9,26.0,MONTHLY,Nestle
2901,1,48.0,MONTHLY,Nestle
2902,2,14.0,MONTHLY,Nestle
2903,4,47.0,MONTHLY,Nestle
2904,1,48.0,MONTHLY,Nestle
2905,2,42.0,MONTHLY,Nestle
2906,1,48.0,MONTHLY,Nestle
2907,1,47.0,MONTHLY,Nestle
2908,2,41.0,MONTHLY,Nestle
2909,1,47.0,MONTHLY,Nestle
2910,1,47.0,MONTHLY,Nestle
2911,4,47.0,MONTHLY,Nestle
2912,1,47.0,MONTHLY,Nestle
2913,1,47.0,MONTHLY,Nestle
2914,1,47.0,MONTHLY,Nestle
2915,2,41.0,MONTHLY,Nestle
2916,1,46.0,MONTHLY,Nestle
2917,5,46.0,MONTHLY,Nestle
2918,1,46.0,MONTHLY,Nestle
2919,8,7.0,MONTHLY,Nestle
2920,1,45.0,MONTHLY,Nestle
2921,12,26.0,MONTHLY,Nestle
2922,2,36.0,MONTHLY,Nestle
2923,2,39.0,MONTHLY,Nestle
2924,1,42.0,MONTHLY,Nestle
2925,4,39.0,MONTHLY,Nestle
2926,2,42.0,MONTHLY,Nestle
2927,6,39.0,MONTHLY,Nestle
2928,1,42.0,MONTHLY,Nestle
2929,1,42.0,MONTHLY,Nestle
2930,2,42.0,MONTHLY,Nestle
2931,1,42.0,MONTHLY,Nestle
2932,1,42.0,MONTHLY,Nestle
2933,1,42.0,MONTHLY,Nestle
2934,1,42.0,MONTHLY,Nestle
2935,1,42.0,MONTHLY,Nestle
2936,1,42.0,MONTHLY,Nestle
2937,1,42.0,MONTHLY,Nestle
2938,1,42.0,MONTHLY,Nestle
2939,1,42.0,MONTHLY,Nestle
2940,3,38.0,MONTHLY,Nestle
2941,9,39.0,MONTHLY,Nestle
2942,1,41.0,MONTHLY,Nestle
2943,1,41.0,MONTHLY,Nestle
2944,1,41.0,MONTHLY,Nestle
2945,2,26.0,MONTHLY,Nestle
2946,1,41.0,MONTHLY,Nestle
2947,3,41.0,MONTHLY,Nestle
2948,6,21.0,MONTHLY,Nestle
2949,2,36.0,MONTHLY,Nestle
2950,3,41.0,MONTHLY,Nestle
2951,4,41.0,MONTHLY,Nestle
2952,2,39.0,MONTHLY,Nestle
2953,1,41.0,MONTHLY,Nestle
2954,1,41.0,MONTHLY,Nestle
2955,4,11.0,MONTHLY,Nestle
2956,1,41.0,MONTHLY,Nestle
2957,6,39.0,MONTHLY,Nestle
2958,1,40.0,MONTHLY,Nestle
2959,2,40.0,MONTHLY,Nestle
2960,1,40.0,MONTHLY,Nestle
2961,1,40.0,MONTHLY,Nestle
2962,3,26.0,MONTHLY,Nestle
2963,1,39.0,MONTHLY,Nestle
2964,1,38.0,MONTHLY,Nestle
2965,1,38.0,MONTHLY,Nestle
2966,2,32.0,MONTHLY,Nestle
2967,2,17.0,MONTHLY,Nestle
2968,3,32.0,MONTHLY,Nestle
2969,1,35.0,MONTHLY,Nestle
2970,1,34.0,MONTHLY,Nestle
2971,1,33.0,MONTHLY,Nestle
2972,1,32.0,MONTHLY,Nestle
2973,3,16.0,MONTHLY,Nestle
2974,1,32.0,MONTHLY,Nestle
2975,1,32.0,MONTHLY,Nestle
2976,1,32.0,MONTHLY,Nestle
2977,1,31.0,MONTHLY,Nestle
2978,2,15.0,MONTHLY,Nestle
2979,1,31.0,MONTHLY,Nestle
2980,1,28.0,MONTHLY,Nestle
2981,1,28.0,MONTHLY,Nestle
2982,1,27.0,MONTHLY,Nestle
2983,3,21.0,MONTHLY,Nestle
2984,2,24.0,MONTHLY,Nestle
2985,1,26.0,MONTHLY,Nestle
2986,1,26.0,MONTHLY,Nestle
2987,4,21.0,MONTHLY,Nestle
2988,1,25.0,MONTHLY,Nestle
2989,1,25.0,MONTHLY,Nestle
2990,1,25.0,MONTHLY,Nestle
2991,1,24.0,MONTHLY,Nestle
2992,2,4.0,MONTHLY,Nestle
2993,1,24.0,MONTHLY,Nestle
2994,1,22.0,MONTHLY,Nestle
2995,4,14.0,MONTHLY,Nestle
2996,1,21.0,MONTHLY,Nestle
2997,1,20.0,MONTHLY,Nestle
2998,1,20.0,MONTHLY,Nestle
2999,1,19.0,MONTHLY,Nestle
3000,1,18.0,MONTHLY,Nestle
3001,1,18.0,MONTHLY,Nestle
3002,2,4.0,MONTHLY,Nestle
3003,1,17.0,MONTHLY,Nestle
3004,1,15.0,MONTHLY,Nestle
3005,1,14.0,MONTHLY,Nestle
3006,1,13.0,MONTHLY,Nestle
3007,1,12.0,NONE,Nestle
3008,1,12.0,MONTHLY,Nestle
3009,1,12.0,MONTHLY,Nestle
3010,1,11.0,MONTHLY,Nestle
3011,1,11.0,MONTHLY,Nestle
3012,1,10.0,MONTHLY,Nestle
3013,1,9.0,MONTHLY,Nestle
3014,2,7.0,MONTHLY,Nestle
3015,3,6.0,MONTHLY,Nestle
3016,1,7.0,MONTHLY,Nestle
3017,1,7.0,MONTHLY,Nestle
3018,1,6.0,MONTHLY,Nestle
3019,1,5.0,MONTHLY,Nestle
3020,1,5.0,MONTHLY,Nestle
3021,1,5.0,MONTHLY,Nestle
3022,1,3.0,MONTHLY,Nestle
3023,1,3.0,MONTHLY,Nestle
3024,1,3.0,MONTHLY,Nestle
3025,1,3.0,MONTHLY,Nestle
3026,1,3.0,MONTHLY,Nestle
3027,1,0.0,MONTHLY,Nestle
3028,2,0.0,MONTHLY,Nestle
3029,1,0.0,MONTHLY,Nestle
3030,1,0.0,MONTHLY,Nestle
3031,1,0.0,MONTHLY,Nestle
3032,1,0.0,MONTHLY,Nestle
2,9,6.0,NONE,Nestle Confectionary
5,6,14.0,NONE,Nestle Confectionary
6,165,35.0,MONTHLY,Nestle Confectionary
7,43,11.0,NONE,Nestle Confectionary
17,2,13.0,MONTHLY,Nestle Confectionary
18,5,18.0,MONTHLY,Nestle Confectionary
19,2,67.0,MONTHLY,Nestle Confectionary
27,4,7.0,MONTHLY,Nestle Confectionary
29,3,45.0,MONTHLY,Nestle Confectionary
31,4,27.0,MONTHLY,Nestle Confectionary
40,3,77.0,MONTHLY,Nestle Confectionary
43,4,86.0,MONTHLY,Nestle Confectionary
45,5,12.0,MONTHLY,Nestle Confectionary
47,3,5.0,MONTHLY,Nestle Confectionary
48,10,7.0,MONTHLY,Nestle Confectionary
49,7,26.0,MONTHLY,Nestle Confectionary
50,3,10.0,MONTHLY,Nestle Confectionary
52,17,20.0,MONTHLY,Nestle Confectionary
53,10,89.0,MONTHLY,Nestle Confectionary
55,5,60.0,MONTHLY,Nestle Confectionary
59,11,0.0,WEEKLY,Nestle Confectionary
61,7,89.0,BI_MONTHLY,Nestle Confectionary
62,2,6.0,MONTHLY,Nestle Confectionary
63,5,52.0,MONTHLY,Nestle Confectionary
70,6,0.0,DAILY,Nestle Confectionary
78,4,60.0,MONTHLY,Nestle Confectionary
79,6,27.0,MONTHLY,Nestle Confectionary
80,7,11.0,MONTHLY,Nestle Confectionary
87,8,26.0,MONTHLY,Nestle Confectionary
88,3,88.0,MONTHLY,Nestle Confectionary
89,4,7.0,MONTHLY,Nestle Confectionary
91,2,13.0,MONTHLY,Nestle Confectionary
97,2,7.0,MONTHLY,Nestle Confectionary
99,3,83.0,MONTHLY,Nestle Confectionary
102,3,26.0,MONTHLY,Nestle Confectionary
104,2,12.0,MONTHLY,Nestle Confectionary
105,4,19.0,MONTHLY,Nestle Confectionary
106,9,26.0,MONTHLY,Nestle Confectionary
110,4,27.0,MONTHLY,Nestle Confectionary
111,2,46.0,MONTHLY,Nestle Confectionary
112,3,54.0,MONTHLY,Nestle Confectionary
115,2,26.0,MONTHLY,Nestle Confectionary
116,3,7.0,MONTHLY,Nestle Confectionary
117,6,73.0,MONTHLY,Nestle Confectionary
118,5,8.0,MONTHLY,Nestle Confectionary
121,3,7.0,MONTHLY,Nestle Confectionary
124,3,8.0,MONTHLY,Nestle Confectionary
125,3,47.0,MONTHLY,Nestle Confectionary
127,5,60.0,MONTHLY,Nestle Confectionary
128,8,35.0,MONTHLY,Nestle Confectionary
132,3,27.0,MONTHLY,Nestle Confectionary
135,3,68.0,MONTHLY,Nestle Confectionary
136,3,60.0,MONTHLY,Nestle Confectionary
138,7,42.0,MONTHLY,Nestle Confectionary
140,10,10.0,MONTHLY,Nestle Confectionary
143,4,13.0,MONTHLY,Nestle Confectionary
144,2,27.0,MONTHLY,Nestle Confectionary
148,2,60.0,MONTHLY,Nestle Confectionary
150,8,27.0,MONTHLY,Nestle Confectionary
151,2,13.0,MONTHLY,Nestle Confectionary
152,4,60.0,MONTHLY,Nestle Confectionary
153,7,7.0,MONTHLY,Nestle Confectionary
155,4,59.0,MONTHLY,Nestle Confectionary
156,1,89.0,MONTHLY,Nestle Confectionary
157,2,48.0,MONTHLY,Nestle Confectionary
158,2,26.0,WEEKLY,Nestle Confectionary
159,1,86.0,MONTHLY,Nestle Confectionary
160,1,83.0,MONTHLY,Nestle Confectionary
161,3,27.0,MONTHLY,Nestle Confectionary
162,1,81.0,MONTHLY,Nestle Confectionary
163,1,81.0,MONTHLY,Nestle Confectionary
164,1,80.0,MONTHLY,Nestle Confectionary
165,2,80.0,MONTHLY,Nestle Confectionary
166,2,54.0,MONTHLY,Nestle Confectionary
167,1,80.0,MONTHLY,Nestle Confectionary
168,1,77.0,MONTHLY,Nestle Confectionary
169,3,27.0,MONTHLY,Nestle Confectionary
170,2,70.0,MONTHLY,Nestle Confectionary
171,1,70.0,MONTHLY,Nestle Confectionary
172,1,69.0,MONTHLY,Nestle Confectionary
173,3,8.0,MONTHLY,Nestle Confectionary
174,2,68.0,MONTHLY,Nestle Confectionary
175,1,68.0,MONTHLY,Nestle Confectionary
176,1,68.0,MONTHLY,Nestle Confectionary
178,2,13.0,MONTHLY,Nestle Confectionary
179,2,12.0,MONTHLY,Nestle Confectionary
180,1,63.0,MONTHLY,Nestle Confectionary
181,1,62.0,MONTHLY,Nestle Confectionary
182,1,62.0,MONTHLY,Nestle Confectionary
183,2,62.0,MONTHLY,Nestle Confectionary
184,1,61.0,MONTHLY,Nestle Confectionary
185,2,27.0,MONTHLY,Nestle Confectionary
186,1,60.0,MONTHLY,Nestle Confectionary
187,1,56.0,MONTHLY,Nestle Confectionary
188,2,26.0,MONTHLY,Nestle Confectionary
189,1,55.0,MONTHLY,Nestle Confectionary
190,1,55.0,MONTHLY,Nestle Confectionary
191,3,11.0,MONTHLY,Nestle Confectionary
192,1,54.0,MONTHLY,Nestle Confectionary
194,1,52.0,MONTHLY,Nestle Confectionary
195,6,26.0,MONTHLY,Nestle Confectionary
196,4,7.0,MONTHLY,Nestle Confectionary
197,1,46.0,MONTHLY,Nestle Confectionary
198,1,45.0,MONTHLY,Nestle Confectionary
199,1,41.0,MONTHLY,Nestle Confectionary
200,3,11.0,MONTHLY,Nestle Confectionary
201,1,35.0,MONTHLY,Nestle Confectionary
202,1,34.0,MONTHLY,Nestle Confectionary
203,1,32.0,MONTHLY,Nestle Confectionary
204,1,31.0,MONTHLY,Nestle Confectionary
205,2,31.0,MONTHLY,Nestle Confectionary
206,1,28.0,MONTHLY,Nestle Confectionary
207,1,27.0,MONTHLY,Nestle Confectionary
208,2,24.0,MONTHLY,Nestle Confectionary
209,1,26.0,MONTHLY,Nestle Confectionary
210,1,26.0,MONTHLY,Nestle Confectionary
211,1,24.0,MONTHLY,Nestle Confectionary
212,2,11.0,WEEKLY,Nestle Confectionary
213,1,24.0,MONTHLY,Nestle Confectionary
214,1,24.0,MONTHLY,Nestle Confectionary
215,1,20.0,MONTHLY,Nestle Confectionary
216,1,19.0,MONTHLY,Nestle Confectionary
218,1,17.0,MONTHLY,Nestle Confectionary
219,1,13.0,MONTHLY,Nestle Confectionary
220,2,12.0,MONTHLY,Nestle Confectionary
221,1,13.0,MONTHLY,Nestle Confectionary
222,1,13.0,MONTHLY,Nestle Confectionary
223,1,10.0,MONTHLY,Nestle Confectionary
224,2,5.0,MONTHLY,Nestle Confectionary
225,1,6.0,MONTHLY,Nestle Confectionary
226,1,3.0,MONTHLY,Nestle Confectionary
227,1,0.0,MONTHLY,Nestle Confectionary
3,133,26.0,MONTHLY,Organon
6,8,55.0,MONTHLY,Organon
3743,33,14.0,MONTHLY,Organon
3849,3,6.0,NONE,Organon
3889,3,7.0,NONE,Organon
3957,4,7.0,NONE,Organon
4003,8,6.0,NONE,Organon
4030,14,6.0,NONE,Organon
4161,1,6.0,NONE,Organon
4176,1,7.0,NONE,Organon
4226,1,6.0,NONE,Organon
4244,9,6.0,NONE,Organon
4294,1,84.0,NONE,Organon
4416,11,6.0,NONE,Organon
4474,1,7.0,NONE,Organon
4581,4,7.0,NONE,Organon
4755,22,7.0,NONE,Organon
4818,2,73.0,NONE,Organon
4857,6,42.0,NONE,Organon
4866,13,7.0,NONE,Organon
5073,9,251.0,NONE,Organon
5395,10,73.0,NONE,Organon
5900,4,6.0,NONE,Organon
5977,6,88.0,NONE,Organon
6010,10,5.0,NONE,Organon
6022,7,5.0,NONE,Organon
6030,4,7.0,NONE,Organon
6078,38,3.0,NONE,Organon
6083,3,3.0,NONE,Organon
6090,3,7.0,NONE,Organon
6092,22,7.0,NONE,Organon
6194,1,7.0,NONE,Organon
6242,1,5.0,NONE,Organon
6426,1,7.0,NONE,Organon
6552,3,80.0,NONE,Organon
6553,9,87.0,NONE,Organon
6554,6,80.0,NONE,Organon
6638,2,7.0,NONE,Organon
6646,1,21.0,NONE,Organon
6663,4,7.0,NONE,Organon
6667,3,89.0,NONE,Organon
6675,2,3.0,NONE,Organon
6678,1,6.0,NONE,Organon
6699,2,73.0,NONE,Organon
6705,1,7.0,NONE,Organon
6728,1,73.0,NONE,Organon
6755,1,54.0,NONE,Organon
6756,5,60.0,NONE,Organon
6759,1,59.0,NONE,Organon
6772,6,58.0,NONE,Organon
6780,2,8.0,NONE,Organon
6781,1,7.0,NONE,Organon
6802,1,7.0,NONE,Organon
6808,4,6.0,NONE,Organon
6822,2,41.0,NONE,Organon
6841,3,6.0,NONE,Organon
6848,4,7.0,NONE,Organon
6859,1,7.0,NONE,Organon
6860,1,7.0,NONE,Organon
6882,11,54.0,MONTHLY,Organon
6883,2,13.0,NONE,Organon
6896,3,83.0,NONE,Organon
6918,1,84.0,NONE,Organon
6932,1,80.0,NONE,Organon
6943,1,7.0,NONE,Organon
6945,4,76.0,NONE,Organon
6947,2,66.0,NONE,Organon
6949,1,73.0,NONE,Organon
6955,2,54.0,NONE,Organon
6964,5,84.0,NONE,Organon
6966,2,7.0,NONE,Organon
6976,5,35.0,NONE,Organon
6983,2,84.0,NONE,Organon
7008,4,55.0,NONE,Organon
7009,1,7.0,NONE,Organon
7023,2,4.0,NONE,Organon
7039,2,7.0,NONE,Organon
7065,1,46.0,NONE,Organon
7069,4,7.0,WEEKLY,Organon
7080,1,5.0,NONE,Organon
7103,2,59.0,NONE,Organon
7133,2,12.0,NONE,Organon
7149,3,73.0,NONE,Organon
7150,5,7.0,NONE,Organon
7152,4,82.0,NONE,Organon
7165,3,56.0,NONE,Organon
7180,4,7.0,NONE,Organon
7185,1,84.0,NONE,Organon
7208,2,87.0,NONE,Organon
7217,1,59.0,NONE,Organon
7224,2,7.0,NONE,Organon
7233,14,7.0,DAILY,Organon
7239,1,59.0,NONE,Organon
7244,1,7.0,NONE,Organon
7270,9,7.0,NONE,Organon
7281,3,12.0,NONE,Organon
7283,2,56.0,NONE,Organon
7296,5,34.0,NONE,Organon
7317,1,66.0,NONE,Organon
7319,1,42.0,NONE,Organon
7334,3,54.0,NONE,Organon
7337,4,13.0,NONE,Organon
7356,2,12.0,NONE,Organon
7359,1,7.0,NONE,Organon
7366,4,42.0,NONE,Organon
7370,1,5.0,NONE,Organon
7371,1,21.0,NONE,Organon
7373,2,56.0,NONE,Organon
7376,2,41.0,NONE,Organon
7379,1,59.0,NONE,Organon
7381,1,43.0,NONE,Organon
7385,1,63.0,NONE,Organon
7393,2,55.0,NONE,Organon
7394,3,7.0,NONE,Organon
7426,2,53.0,NONE,Organon
7434,2,70.0,NONE,Organon
7466,8,89.0,NONE,Organon
7494,4,7.0,NONE,Organon
7499,1,45.0,NONE,Organon
7553,1,42.0,NONE,Organon
7591,1,12.0,NONE,Organon
7604,1,7.0,NONE,Organon
7605,1,47.0,NONE,Organon
7610,3,72.0,NONE,Organon
7620,2,73.0,NONE,Organon
7641,6,6.0,NONE,Organon
7644,1,7.0,NONE,Organon
7647,2,59.0,NONE,Organon
7650,3,6.0,NONE,Organon
7653,1,56.0,NONE,Organon
7668,2,5.0,NONE,Organon
7670,1,7.0,NONE,Organon
7674,1,73.0,NONE,Organon
7694,2,116.0,NONE,Organon
7718,1,12.0,NONE,Organon
7737,2,56.0,NONE,Organon
7750,1,74.0,NONE,Organon
7786,1,45.0,NONE,Organon
7800,3,21.0,NONE,Organon
7822,2,7.0,NONE,Organon
7836,1,21.0,NONE,Organon
7874,2,80.0,NONE,Organon
7926,2,6.0,NONE,Organon
8067,2,56.0,NONE,Organon
8100,2,11.0,NONE,Organon
8121,1,12.0,NONE,Organon
8135,1,7.0,NONE,Organon
8157,4,7.0,NONE,Organon
8181,1,24.0,NONE,Organon
8242,8,7.0,NONE,Organon
8350,1,7.0,NONE,Organon
8378,3,6.0,NONE,Organon
8454,1,7.0,NONE,Organon
8456,1,6.0,NONE,Organon
8481,1,13.0,NONE,Organon
8612,2,87.0,NONE,Organon
8618,1,14.0,NONE,Organon
8629,1,24.0,NONE,Organon
8638,6,87.0,NONE,Organon
8658,1,7.0,NONE,Organon
8674,1,7.0,NONE,Organon
8702,1,7.0,NONE,Organon
8711,1,3.0,NONE,Organon
8727,1,73.0,NONE,Organon
8774,5,89.0,NONE,Organon
8775,1,53.0,NONE,Organon
8784,20,3.0,NONE,Organon
8827,1,7.0,NONE,Organon
8833,1,70.0,NONE,Organon
8838,3,73.0,NONE,Organon
8844,3,102.0,WEEKLY,Organon
8915,4,6.0,NONE,Organon
8964,1,2.0,NONE,Organon
8995,1,7.0,NONE,Organon
9047,3,42.0,NONE,Organon
9085,1,7.0,NONE,Organon
9145,1,66.0,NONE,Organon
9151,23,7.0,NONE,Organon
9170,2,10.0,NONE,Organon
9207,1,73.0,NONE,Organon
9216,1,0.0,NONE,Organon
9244,4,10.0,NONE,Organon
9291,3,7.0,NONE,Organon
9295,1,7.0,NONE,Organon
9341,2,56.0,NONE,Organon
9365,2,74.0,NONE,Organon
9372,4,7.0,NONE,Organon
9428,1,56.0,NONE,Organon
9434,2,75.0,NONE,Organon
9440,1,7.0,NONE,Organon
9444,3,77.0,NONE,Organon
9448,5,12.0,NONE,Organon
9449,5,7.0,NONE,Organon
9456,1,59.0,NONE,Organon
9462,2,13.0,NONE,Organon
9467,1,7.0,NONE,Organon
9469,1,6.0,NONE,Organon
9475,2,7.0,NONE,Organon
9498,14,7.0,NONE,Organon
9503,1,70.0,NONE,Organon
9516,3,13.0,NONE,Organon
9517,1,56.0,NONE,Organon
9542,1,70.0,NONE,Organon
9583,1,56.0,NONE,Organon
9584,1,7.0,NONE,Organon
9596,3,130.0,NONE,Organon
9599,1,7.0,WEEKLY,Organon
9616,1,12.0,NONE,Organon
9628,1,84.0,NONE,Organon
9678,5,68.0,NONE,Organon
9713,1,7.0,NONE,Organon
9750,3,0.0,NONE,Organon
9756,1,6.0,NONE,Organon
9789,3,7.0,NONE,Organon
9811,3,83.0,NONE,Organon
9827,1,84.0,NONE,Organon
9851,7,56.0,NONE,Organon
9889,5,2.0,NONE,Organon
9921,2,7.0,NONE,Organon
9926,10,7.0,NONE,Organon
9960,1,4.0,NONE,Organon
9961,7,3.0,NONE,Organon
10014,3,73.0,NONE,Organon
10054,2,77.0,NONE,Organon
10057,1,7.0,NONE,Organon
10063,1,83.0,NONE,Organon
10073,2,3.0,NONE,Organon
10075,1,7.0,NONE,Organon
10139,1,6.0,NONE,Organon
10200,2,7.0,NONE,Organon
10221,5,5.0,NONE,Organon
10233,2,7.0,NONE,Organon
10234,1,124.0,NONE,Organon
10235,1,7.0,NONE,Organon
10273,1,84.0,NONE,Organon
10281,7,70.0,NONE,Organon
10316,1,82.0,NONE,Organon
10322,1,7.0,NONE,Organon
10323,1,7.0,NONE,Organon
10326,1,7.0,NONE,Organon
10357,1,7.0,NONE,Organon
10360,1,80.0,NONE,Organon
10363,26,7.0,NONE,Organon
10386,1,7.0,NONE,Organon
10393,2,7.0,NONE,Organon
10427,2,59.0,NONE,Organon
10438,3,21.0,NONE,Organon
10458,2,42.0,WEEKLY,Organon
10476,1,7.0,NONE,Organon
10504,1,59.0,NONE,Organon
10538,2,7.0,NONE,Organon
10553,3,6.0,NONE,Organon
10554,2,7.0,NONE,Organon
10575,2,0.0,NONE,Organon
10581,1,24.0,NONE,Organon
10614,1,7.0,NONE,Organon
10616,2,73.0,NONE,Organon
10696,1,24.0,NONE,Organon
10718,1,7.0,NONE,Organon
10720,3,21.0,NONE,Organon
10776,1,7.0,NONE,Organon
10786,2,90.0,NONE,Organon
10838,3,3.0,NONE,Organon
10846,2,49.0,NONE,Organon
10854,8,89.0,NONE,Organon
10904,1,7.0,NONE,Organon
10956,1,89.0,NONE,Organon
10988,2,7.0,NONE,Organon
11006,3,7.0,NONE,Organon
11097,1,82.0,NONE,Organon
11108,7,38.0,NONE,Organon
11113,2,82.0,NONE,Organon
11136,1,56.0,NONE,Organon
11158,3,7.0,NONE,Organon
11193,6,7.0,NONE,Organon
11194,12,81.0,NONE,Organon
11225,1,6.0,NONE,Organon
11315,1,24.0,NONE,Organon
11318,1,7.0,NONE,Organon
11363,1,7.0,NONE,Organon
11409,2,7.0,NONE,Organon
11422,10,38.0,NONE,Organon
11442,4,73.0,NONE,Organon
11480,1,7.0,NONE,Organon
11485,1,7.0,NONE,Organon
11744,5,74.0,NONE,Organon
11759,2,6.0,NONE,Organon
11765,1,63.0,NONE,Organon
11801,1,7.0,NONE,Organon
11840,1,7.0,NONE,Organon
11844,1,6.0,NONE,Organon
11849,1,6.0,NONE,Organon
11850,9,89.0,NONE,Organon
11864,2,7.0,NONE,Organon
11867,1,55.0,NONE,Organon
11877,2,7.0,NONE,Organon
11882,6,53.0,DAILY,Organon
12024,1,7.0,NONE,Organon
12128,2,119.0,NONE,Organon
12160,3,116.0,NONE,Organon
12204,2,7.0,NONE,Organon
12246,5,21.0,NONE,Organon
12285,6,21.0,NONE,Organon
12288,11,31.0,MONTHLY,Organon
12291,3,13.0,NONE,Organon
12292,6,13.0,NONE,Organon
12300,3,7.0,NONE,Organon
12301,3,87.0,NONE,Organon
12302,1,84.0,NONE,Organon
12303,2,27.0,NONE,Organon
12304,2,42.0,NONE,Organon
12305,3,7.0,NONE,Organon
12306,2,7.0,NONE,Organon
12307,1,47.0,NONE,Organon
12309,2,7.0,NONE,Organon
12310,1,39.0,NONE,Organon
12312,2,34.0,NONE,Organon
12313,2,6.0,NONE,Organon
12314,1,0.0,NONE,Organon
5,120,12.0,MONTHLY,PUIG
8,7,54.0,MONTHLY,PUIG
10,25,49.0,WEEKLY,PUIG
11,5,76.0,MONTHLY,PUIG
15,50,74.0,MONTHLY,PUIG
17,18,10.0,MONTHLY,PUIG
18,66,13.0,MONTHLY,PUIG
22,38,17.0,MONTHLY,PUIG
23,9,17.0,MONTHLY,PUIG
25,21,89.0,MONTHLY,PUIG
39,5,80.0,MONTHLY,PUIG
45,11,81.0,MONTHLY,PUIG
50,101,60.0,MONTHLY,PUIG
54,41,18.0,MONTHLY,PUIG
60,4,42.0,MONTHLY,PUIG
61,14,76.0,MONTHLY,PUIG
69,54,28.0,MONTHLY,PUIG
72,79,13.0,MONTHLY,PUIG
80,238,11.0,MONTHLY,PUIG
82,32,42.0,MONTHLY,PUIG
87,27,0.0,MONTHLY,PUIG
98,5,13.0,NONE,PUIG
103,21,6.0,MONTHLY,PUIG
105,68,49.0,MONTHLY,PUIG
108,12,13.0,MONTHLY,PUIG
110,52,76.0,MONTHLY,PUIG
111,64,7.0,MONTHLY,PUIG
117,97,42.0,MONTHLY,PUIG
119,21,40.0,MONTHLY,PUIG
126,3,19.0,MONTHLY,PUIG
130,128,0.0,WEEKLY,PUIG
133,4,7.0,MONTHLY,PUIG
134,77,5.0,MONTHLY,PUIG
142,4,11.0,MONTHLY,PUIG
143,34,46.0,MONTHLY,PUIG
151,9,66.0,MONTHLY,PUIG
154,17,6.0,MONTHLY,PUIG
158,13,56.0,MONTHLY,PUIG
167,33,25.0,MONTHLY,PUIG
169,14,25.0,MONTHLY,PUIG
170,19,7.0,MONTHLY,PUIG
171,11,8.0,MONTHLY,PUIG
173,41,12.0,MONTHLY,PUIG
174,93,11.0,MONTHLY,PUIG
179,53,89.0,MONTHLY,PUIG
181,3,82.0,MONTHLY,PUIG
182,21,74.0,MONTHLY,PUIG
184,28,77.0,MONTHLY,PUIG
189,15,80.0,MONTHLY,PUIG
190,24,84.0,MONTHLY,PUIG
199,29,17.0,MONTHLY,PUIG
200,30,13.0,MONTHLY,PUIG
202,12,12.0,MONTHLY,PUIG
206,7,0.0,MONTHLY,PUIG
207,8,6.0,MONTHLY,PUIG
219,30,5.0,MONTHLY,PUIG
220,17,46.0,MONTHLY,PUIG
223,14,53.0,MONTHLY,PUIG
230,35,76.0,MONTHLY,PUIG
235,7,13.0,MONTHLY,PUIG
236,13,82.0,MONTHLY,PUIG
237,19,14.0,MONTHLY,PUIG
241,15,17.0,NONE,PUIG
255,7,8.0,MONTHLY,PUIG
256,5,7.0,MONTHLY,PUIG
260,53,4.0,MONTHLY,PUIG
261,15,12.0,MONTHLY,PUIG
267,4,12.0,MONTHLY,PUIG
282,9,20.0,MONTHLY,PUIG
283,10,5.0,MONTHLY,PUIG
294,2,18.0,MONTHLY,PUIG
295,11,17.0,MONTHLY,PUIG
297,12,39.0,MONTHLY,PUIG
298,9,88.0,MONTHLY,PUIG
310,13,75.0,MONTHLY,PUIG
311,4,89.0,MONTHLY,PUIG
319,6,13.0,MONTHLY,PUIG
321,8,75.0,MONTHLY,PUIG
323,6,82.0,MONTHLY,PUIG
325,7,49.0,MONTHLY,PUIG
332,26,17.0,MONTHLY,PUIG
335,57,4.0,MONTHLY,PUIG
350,6,10.0,MONTHLY,PUIG
357,8,75.0,MONTHLY,PUIG
360,7,26.0,MONTHLY,PUIG
361,10,82.0,MONTHLY,PUIG
363,37,26.0,MONTHLY,PUIG
371,13,81.0,MONTHLY,PUIG
376,11,77.0,MONTHLY,PUIG
378,3,82.0,MONTHLY,PUIG
379,1,87.0,MONTHLY,PUIG
382,6,84.0,MONTHLY,PUIG
388,8,80.0,MONTHLY,PUIG
397,12,12.0,MONTHLY,PUIG
399,8,11.0,NONE,PUIG
404,53,26.0,MONTHLY,PUIG
408,20,12.0,MONTHLY,PUIG
416,37,6.0,MONTHLY,PUIG
418,16,42.0,MONTHLY,PUIG
419,8,62.0,MONTHLY,PUIG
420,2,82.0,MONTHLY,PUIG
422,15,49.0,MONTHLY,PUIG
430,26,4.0,MONTHLY,PUIG
432,7,4.0,MONTHLY,PUIG
439,11,4.0,MONTHLY,PUIG
458,11,82.0,MONTHLY,PUIG
465,11,48.0,MONTHLY,PUIG
471,10,63.0,MONTHLY,PUIG
475,19,3.0,MONTHLY,PUIG
480,9,12.0,MONTHLY,PUIG
483,20,3.0,MONTHLY,PUIG
488,8,34.0,MONTHLY,PUIG
489,2,10.0,MONTHLY,PUIG
491,2,49.0,MONTHLY,PUIG
494,5,54.0,MONTHLY,PUIG
502,94,6.0,MONTHLY,PUIG
504,9,19.0,MONTHLY,PUIG
508,9,74.0,MONTHLY,PUIG
